"6596","733739006080","Ascorbyl Palmitate, 500mg - 100 vcaps","NOW Foods","2",""
"6597","733739004208","Vitamin B-50 - 100 caps","NOW Foods","72",""
"6598","733739017154","Black Currant Oil, 500mg - 100 softgels","NOW Foods","8",""
"6599","733739012272","Bone Calcium - 240 tabs","NOW Foods","2",""
"6602","733739024206","Brewer's Yeast, Powder - 454g","NOW Foods","2",""
"6609","733739032133","CoQ10, 100mg (with Hawthorn Berry) - 180 vcaps","NOW Foods","3",""
"6614","733739029560","Dairy Digest Complete - 90 vcaps","NOW Foods","4",""
"6617","733739051509","Single Gelatin Caps - 1000 empty capsules","NOW Foods","24",""
"6620","733739075468","Essential Oil, Eucalyptus Oil - 118 ml.","NOW Foods","8",""
"6621","733739075536","Essential Oil, Grapefruit Oil - 30 ml.","NOW Foods","2",""
"6625","733739017727","Flax Oil, 1000mg - 250 softgels","NOW Foods","3",""
"6627","733739059932","Fiber-3 - 454g","NOW Foods","8",""
"6628","733739032485","Grape Seed, Antioxidant Protection - 100 vcaps","NOW Foods","10",""
"6636","733739012777","Magnesium & Calcium, With Zinc and Vitamin D3 - 100 tablets","NOW Foods","36",""
"6637","733739016263","Neptune Krill Oil, 500mg - 120 softgels","NOW Foods","8",""
"6639","733739042316","Nighttime Tea - 24 tea bags","NOW Foods","3",""
"6641","733739018403","Pumpkin Seed Oil, 1000mg - 100 softgels","NOW Foods","8",""
"6643","733739032706","Shark Cartilage, 750mg - 100 caps","NOW Foods","9",""
"6644","733739001528","Tri-Amino - 120 caps","NOW Foods","6",""
"6645","733739033802","True Balance - 120 caps","NOW Foods","8",""
"6648","753950001572","High Absorption CoQ10, 400mg - 60 veggie caps","Doctor's Best","2",""
"6783","768990027604","Omega-3, Purified Fish Oil, Lemon - 120 softgels","Nordic Naturals","4",""
"6797","718774332301","Power Straps with Neoprene Padding, Black - 1 pair","Flexsports","8",""
"6804","768990537875","Baby's DHA, With Vitamin D3 - 60 ml.","Nordic Naturals","16",""
"6808","733739015440","Full Spectrum Minerals, Iron-Free - 120 caps","NOW Foods","5",""
"6810","793573169778","Cravings Cups, Peanut Butter - 12 packages","Quest Nutrition","180","Michal Kadela: \"@30 grudzien 15@\"."
"7059","829835931002","Green SuperFood, Original - 240g","Amazing Grass","12",""
"7060","829835012008","Wheat Grass Organic, Tablets - 200 tabs","Amazing Grass","1",""
"7066","637480025850","Advantage Snack Bars, Cashew Trail Mix - 5 bars","Atkins Nutritionals","12",""
"7080","753950002043","Best Collagen Types 1 & 3, 1000mg - 180 tabs","Doctor's Best","14",""
"7082","753950001268","Best L-Tryptophan featuring TryptoPure, 500mg - 90 vcaps","Doctor's Best","3",""
"7083","753950000971","Best MSM, 1500mg - 120 tabs","Doctor's Best","5",""
"7086","753950001497","Best Serrapeptase - 90 vcaps","Doctor's Best","4",""
"7089","753950002005","Sustained Plus Immediate Release L-Arginine, 500mg - 120 tabs","Doctor's Best","2","Kamil Gadek: \"@February2016@\"."
"7103","898684001198","PR-XT - 168 caps","MAN","1","Kamil Gadek: \"@10September2015@\"."
"7112","061998619605","Adult's Probiotic, Udo's Choice - 60 caps","Flora","8",""
"7129","021078013037","Essential Enzymes, Daily, 500mg - 240 vcaps","Source Naturals","2",""
"7136","027434035996","Ripped Fuel - 200 tabs","Twinlab","2","Krzysztof Korbecki: \"@ 31 December 2015@\"."
"7146","033674134504","American Ginseng Root, 550mg - 50 caps","Nature's Way","2",""
"7166","733739075451","Essential Oil, Eucalyptus Oil - 30 ml.","NOW Foods","8",""
"7360","039442008510","Animal Shaker - Black (700 ml.)","Universal Nutrition","240",""
"7408","039442042385","Amino 1000 - 500 caps","Universal Nutrition","12",""
"7416","039442051608","Arbuterol - 60 tabs","Universal Nutrition","36",""
"7423","039442052438","Atomic 7, Lectric Lemon Lime - 393g","Universal Nutrition","36",""
"7425","039442052148","BCAA Stack, Lemon Lime - 1000g","Universal Nutrition","48",""
"7426","039442052131","BCAA Stack, Lemon Lime - 250g","Universal Nutrition","24",""
"7437","039442046611","Glutamine - 300g","Universal Nutrition","24",""
"7409","039442027054","Amino 2250 - 100 tabs","Universal Nutrition","12",""
"7611","733739047212","Maca, 500mg - 100 caps","NOW Foods","60",""
"7615","733739014320","GTF Chromium, 200mcg - 250 tabs","NOW Foods","3",""
"7616","733739047588","Horny Goat Weed Extract, 750mg - 90 tablets","NOW Foods","120",""
"7925","737190002346","Kre-Alkalyn Hardcore - 120 caps","All American EFX","24",""
"7931","696859122781","CLA - 180 softgels","CTD Labs","24",""
"8015","829835000128","Green SuperFood, Cacao Chocolate Infusion - 480g","Amazing Grass","12",""
"8019","793573214546","Quest Bar, Chocolate Chip Cookie Dough - 12 bars","Quest Nutrition","2280","Michal Kadela: \"@14/styczen/2016@\".
Maciej Gielazun: \"@14/January/2016@


Na palecie nr 17/30 te same batony sa w tej samej dacie co wyzej\"."
"8020","665553202419","L-Carnitine, Caps - 120 caps","AllMax Nutrition","1",""
"8023","793573234599","Quest Bar, White Chocolate Raspberry - 12 bars","Quest Nutrition","1200","Michal Kadela: \"@7/styczen/ 16@\".
Pawe? Lisiewski: \"@7/styczen/2016@\"."
"8139","039442010421","Milk & Egg Protein, Vanilla - 682g","Universal Nutrition","12",""
"8161","733739033178","Apple Cider Vinegar, 450mg - 180 caps","NOW Foods","5",""
"8178","733739016591","Omega-3 Fish Oil, Lemon - 200 ml.","NOW Foods","6","Kamil Gadek: \"@31January2016@\".
Krzysztof Korbecki: \"@ 31 January 2016@\"."
"8180","733739033130","Cholesterol Support - 90 vcaps","NOW Foods","4",""
"8181","733739000774","L-Cysteine, 500mg - 100 tabs","NOW Foods","2",""
"8183","733739006301","Vitamin C-500, Chewable Orange - 100 tabs","NOW Foods","4",""
"8185","733739062444","Chia Seed (black), Organic - 340g","NOW Foods","8",""
"8187","733739032430","Glucosamine & Chondroitin, Extra Strength - 120 tabs","NOW Foods","14",""
"8188","733739008947","Vitamin E, 400 IU - 250 softgels","NOW Foods","6",""
"8195","733739021267","MSM, 1800mg (Powder) - 454g","NOW Foods","5",""
"8196","733739021212","MSM, 2000mg (Caps) - 240 caps","NOW Foods","2",""
"8197","733739032911","Joint Support, Powder - 312g","NOW Foods","1",""
"8199","733739002402","L-Lysine, 1000mg (Powder) - 454g","NOW Foods","3",""
"8201","733739021724","Whey Protein Isolate, Natural Unflavored - 544g","NOW Foods","12",""
"8202","733739021359","Pea Protein, Unflavored - 907g","NOW Foods","12",""
"8207","733739048042","Acai, Liquid Concentrate - 473 ml.","NOW Foods","4",""
"8209","733739069535","Stevia Glycerite - Alcohol-Free - 237 ml.","NOW Foods","12",""
"8212","733739004529","Vitamin B-12 Ultra, Liquid - 118 ml.","NOW Foods","6",""
"8214","733739050823","Vanilla Extract, Certified Organic - 60 ml.","NOW Foods","4",""
"8215","733739069306","Stevia, Liquid Extract, Coconut - 60 ml.","NOW Foods","5",""
"8216","733739075956","Essential Oil, Rose Hip Seed Oil - 30 ml.","NOW Foods","3",""
"8218","733739069818","Stevia, Liquid Extract, Hazelnut - 60 ml.","NOW Foods","5",""
"8219","733739069320","Stevia, Liquid Extract, Pomegranate Blueberry - 60 ml.","NOW Foods","5",""
"8220","733739069221","Stevia, Liquid Extract, Tropical Fruits - 60 ml.","NOW Foods","5",""
"8221","733739069870","Stevia, Liquid Extract, Lemon Twist - 60 ml.","NOW Foods","12",""
"8223","733739075604","Essential Oil, Lavender Oil - 30 ml.","NOW Foods","3",""
"8225","733739076250","Essential Oil, Tea Tree Oil - 30 ml.","NOW Foods","8",""
"8227","733739075857","Essential Oil, Peppermint Oil - 30 ml.","NOW Foods","4",""
"8228","733739004642","Vitamin B-12, Liquid B-Complex - 60 ml.","NOW Foods","6",""
"8233","733739006929","Vitamin C-1000, with 100mg Bioflavonid - 250 caps","NOW Foods","48",""
"8234","733739012401","Calcium Citrate, 100% Pure Powder - 227g","NOW Foods","24",""
"8237","733739017574","Super Primrose, 1300mg - 120 softgels","NOW Foods","12",""
"8240","733739050359","Maca Powder, 100% Certified Organic - 198g","NOW Foods","24",""
"8242","094922978622","Resveratrol, 250mg - 60 caps","ReserveAge","1",""
"8245","733739014528","Potassium plus Iodine - 180 tabs","NOW Foods","2",""
"8248","733739004949","TMG, 1000mg - 100 tabs","NOW Foods","12",""
"8249","733739032300","Cranberry Concentrate - 100 caps","NOW Foods","14",""
"8251","733739001320","L-Phenylalanine, 500mg - 120 caps","NOW Foods","5",""
"8252","733739023117","Sunflower Lecithin, 1200mg - 100 softgels","NOW Foods","24",""
"8254","733739012951","Magnesium Citrate, Powder - 227g","NOW Foods","40",""
"8255","733739014627","Potassium Gluconate, 99mg - 250 tabs","NOW Foods","6",""
"8256","733739047298","Pygeum & Saw Palmetto - 120 softgels","NOW Foods","12",""
"8257","733739033048","Brain Elevate - 120 vcaps","NOW Foods","6",""
"8259","733739029669","Plant Enzymes - 120 vcaps","NOW Foods","6",""
"8261","733739031884","CoQ10, 30mg - 120 vcaps","NOW Foods","24",""
"8263","733739033475","Caprylic Acid, 600mg - 100 softgels","NOW Foods","6",""
"8268","733739015228","Zinc, 50mg - 250 tabs","NOW Foods","60",""
"8272","733739047274","Peppermint Gels - 90 softgels","NOW Foods","4",""
"8273","733739035103","Cholesterol Pro - 120 tabs","NOW Foods","6",""
"8276","733739035080","Sytrinol - 120 vcaps","NOW Foods","4",""
"8278","733739001337","L-Proline, 500mg - 120 vcaps","NOW Foods","12",""
"8279","733739029591","Gluten Digest - 60 vcaps","NOW Foods","3",""
"8280","733739009920","MK-7, Vitamin K-2, 100mcg - 60 vcaps","NOW Foods","36",""
"8281","733739000965","Glutathione, 250mg - 60 vcaps","NOW Foods","12",""
"8351","039442011220","Carbo Plus, Unflavored - 455g","Universal Nutrition","36",""
"8405","837654125564","About Time Vegan Protein Formula, Chocolate - 908g","SDC Nutrition","10",""
"8406","837654125571","About Time Vegan Protein Formula, Vanilla - 908g","SDC Nutrition","6",""
"8407","813314012948","Liquid Sweetener, Monk Fruit - 50 ml.","SkinnyGirl Daily","4",""
"8409","813314012986","Organic Stevia, Extract Blend - 40 sachets","SkinnyGirl Daily","4",""
"8410","813314012931","Stevia Extract, Liquid Sweetener - 50 ml.","SkinnyGirl Daily","24",""
"8465","793573225917","Quest Bar, Double Chocolate Chunk (Stevia Sweetened) - 12 bars","Quest Nutrition","480","Michal Kadela: \"@23 styczen 16@\"."
"8872","737190002537","Test Charge, Hardcore Kit - 30 day kit","All American EFX","4",""
"8890","793573238474","Quest Bar, Cookies & Cream - 12 bars","Quest Nutrition","2880","Michal Kadela: \"@19/styczen/16@\".
Kamil Gadek: \"@19January2016@ 2 szt zniszczone\"."
"9508","700112804038","Chocolate Peanut Butter - 454g","Nuts 'n More","120","Maciej Gielazun: \"@30/Jun/2015@  uszkodzony\".
Pawe? Lisiewski: \"@30/June/ 2015@\"."
"9509","700220626980","Cinnamon Raisin Almond Butter - 448g","Nuts 'n More","50","Maciej Gielazun: \"@30/July/ 2015@\".
Pawe? Lisiewski: \"@31/July/ 2015@\"."
"9511","609132002427","Peanut Butter - 454g","Nuts 'n More","108",""
"9510","700465735706","Toffee Peanut Butter Crunch - 454g","Nuts 'n More","200","
Pawe? Lisiewski: \"@31/December/ 2015@\"."
"9495","609456771535","Almond Butter - 448g","Nuts 'n More","50","Kamil Gadek: \"Krotka data do 06/15\".
Krzysztof Korbecki: \"Exp 07-15\"."
"9587","733739026750","Kelp Caps, 325 mcg - 250 veggie caps","NOW Foods","2",""
"9939","768990027239","Children's DHA, Strawberry - 237 ml.","Nordic Naturals","2",""
"20006","696859122798","Noxivol, Fruit Punch - 320g","CTD Labs","24",""
"20026","733739012708","Magnesium & Calcium - 100 tablets","NOW Foods","24",""
"20049","856036003757","Liquid L-Carnitine 1500, Peach Mango - 473 ml.","4 Dimension Nutrition","4",""
"20281","696859122804","Noxivol, Pineapple Strawberry - 311g","CTD Labs","24",""
"20466","718774346353","Power Wrist Sport Gloves, Black & White - Large","Flexsports","6",""
"20731","856036003320","Ultra Pure Omega-3 - 100 softgels","4 Dimension Nutrition","2",""
"20737","753950001633","Betaine HCl Pepsin & Gentian Bitters - 120 caps","Doctor's Best","2",""
"20749","857648001254","Diesel Test Limited Edition - 120 tabs","Get Diesel Nutrition","2",""
"20750","713757373234","Coco Protein, Chocolate - 12 bottles","MusclePharm","144",""
"20751","696859257995","Coco Protein, Pina Colada - 12 bottles","MusclePharm","144",""
"20752","047469040932","5-HTP, 100mg - 30 caps","Natrol","4",""
"20753","047469051723","5-HTP Time Release, 200mg - 30 tabs","Natrol","4",""
"20756","047469051129","Easy-C, 1000mg - 180 tabs","Natrol","2",""
"20757","047469045159","Hyaluronic Acid MSM & Glucosamine - 90 caps","Natrol","5","Kamil Gadek: \"@January2016@\"."
"20758","047469052348","L-Arginine, 3000mg - 90 tabs","Natrol","5",""
"20759","047469040406","Omega-3 Fish Oil, 1000mg - 150 softgels","Natrol","5",""
"20760","047469009984","Omega 3-6-9 Complex - 90 Softgels","Natrol","5",""
"20761","047469001261","Pure Super CitriMax, 500mg - 90 caps","Natrol","1",""
"20776","799975980454","Pumpkin Spice Peanut Butter - 454g","Nuts 'n More","108",""
"20794","033674452509","5-HTP, 50mg - 60 tabs","Nature's Way","5","Kamil Gadek: \"@31July2015@\"."
"20796","033674020708","Charcoal Activated, 280mg - 100 caps","Nature's Way","5",""
"20797","033674158470","African Mango Standarized - 60 vcaps","Nature's Way","3",""
"20798","033674150924","Alive! Whole Food Energizer Multi-Vitamin Max Potency, No Added Iron - 90 vcaps","Nature's Way","4",""
"20799","033674150900","Alive! Whole Food Energizer Multi-Vitamin Max Potency, With Iron - 90 vcaps","Nature's Way","4",""
"20801","033674156858","Alive! Once Daily Men's Ultra Potency - 60 tabs","Nature's Way","4",""
"20806","033674156735","Coconut Oil Extra Virgin Organic - 454g","Nature's Way","4",""
"20805","033674100097","Coconut Oil Pure Extra Virgin, 1000mg - 120 softgels","Nature's Way","2",""
"20849","021078002550","Ornithine Alpha-Ketoglutarate Powder - 113g","Source Naturals","1",""
"20853","033674158579","Liquid Coconut Premium Oil - 296 ml.","Nature's Way","4",""
"----------","","----------","----------","2","Maciej Gielazun: \"Amazing Grass  amazing meal  23.6oz  original blend  @31/December/ 2015@\".
Krzysztof Korbecki: \"Doctors best betaine HCl pepsin& gentian bitters 120 cap\"."
"----------","039442013590","----------","----------","8","Kamil Gadek: \"Universal Nutrition Ultra Mass 4500 Chocolate 4.23kg\".
Krzysztof Korbecki: \"Universal nutrition ultra mass 4500 4 23 kg\"."
"----------","039442042224","----------","----------","48","Krzysztof Korbecki: \"Universal nutrition fat burners 110 tables\"."
"----------","039442048806","----------","----------","48","Kamil Gadek: \"Universal Uni-Vite 120 caps\".
Krzysztof Korbecki: \"Universal nutrition uni vite 120 caps\"."
"----------","039442130112","----------","----------","5012","Michal Kadela: \"Universal  animal pak  44 packs Universal  animal pak  44 paks Universal  animal pak  44 packs\".
Maciej Gielazun: \"Universal  pak - 44 \".
Krzysztof Korbecki: \"Universal nutrition animal pak 44 paks Universal nutrition pak 44 \".
Artur Kubiak: \"Animal pak uniwersal nutrition 44 pack\".
Pawe? Lisiewski: \"Universal Animal PAK 44\"."
"----------","039442130129","----------","----------","60","Michal Kadela: \"Universal  animal pak  15 packs\"."
"----------","039442130235","----------","----------","600","Michal Kadela: \"Universal  animal stak\".
Krzysztof Korbecki: \"Universal nutrition animal stak 21 packs \"."
"----------","039442130280","----------","----------","600","Michal Kadela: \"Universal  animal m- stak  21 packs\"."
"----------","10888849000507","----------","----------","1","Krzysztof Korbecki: \"\"."
"----------","609492730251","----------","----------","1","Krzysztof Korbecki: \"Mrm driven strawberries kiwi 350 g\"."
"----------","666222093925","----------","----------","3","Kamil Gadek: \"MHP No-Bomb 90caps \"."
"----------","675941002019","----------","----------","1","Krzysztof Korbecki: \"New whey beta NOx 12 tubes citrus blast \"."
"----------","708235089523","----------","----------","4","Krzysztof Korbecki: \"absolute nutrition forskolin 30 cap\"."
"----------","718774346346","----------","----------","4","Pawe? Lisiewski: \"Flexsports Power Wrist 
Wrist Wrap Gloves Size M Black/ White\"."
"----------","733739006806","----------","----------","36","Artur Kubiak: \"Now C-1000 with rose hips 100 tablets\"."
"----------","813314013525","----------","----------","3","Pawe? Lisiewski: \"Skinny Girl Blueberry Acai 48ml
@02/June/ 2015@\"."
"----------","813314013532","----------","----------","3","Kamil Gadek: \"Skinnygirl water enhancer Fuji apple 48ml @26May2015@\"."
"----------","813314013570","----------","----------","3","Kamil Gadek: \"Skinnygirl water enhancer tangerine pink grapefruit 48ml\"."
"----------","829835000593","----------","----------","2","Kamil Gadek: \"Amazing Grass Amazing Meal 30servings @June2015@\"."
"----------","829835000616","----------","----------","1","Krzysztof Korbecki: \"Amazing grass amazing meal original blend 30 serving @ 31 December 2015@\"."
"----------","829835000784","----------","----------","1","Krzysztof Korbecki: \"Amazing grass raw reserve original 240 g\"."
"----------","829835001255","----------","----------","2","Maciej Gielazun: \"Amazing Grass  amazing meal  801g  café mocha  @30/July/ 2015@\".
Krzysztof Korbecki: \"Amazing grass amazing meal cafe mocha 801 g @ 31 July 2015@\"."
"----------","837654129333","----------","----------","2","Krzysztof Korbecki: \"All natural about time chocolate 908 g\"."
"----------","837654129340","----------","----------","2","Krzysztof Korbecki: \"All natural about time vanilla 908 g \"."
"----------","850748005047","----------","----------","2","Krzysztof Korbecki: \"Vmi sports train fresh fruit punch 214 4 g\"."
"----------","850748005160","----------","----------","2","Kamil Gadek: \"VMI Sports Tran 202.6g apple martini \"."
"----------","857254000504","----------","----------","2","Kamil Gadek: \"Beverly Lean Out 120caps\"."
"----------","X000GRHQ8H","----------","----------","6","Kamil Gadek: \"Colossal Labs TestoFreak 60 caps @September2015@\".
Pawe? Lisiewski: \"Colossal Labs TestoFreak 60 caps\"."
""
"Comments:"
"Username","Comment","Creted date"
